Sr No,Product Name,,BoM,Material,Surface Finish,Surface Area(mm2),Thickness(mm),Unit Weight(kg),Total Weight(kg),UoM,Quantity
680,CL04-08-02-005,TOP HORIZONTAL SUPPORT-2,CL04-10-02-000SA] TOP ASSEMBLY,AISI 1020,BLUE POWDER COAT,48204.93,3,0.51,1.02,Unit,2
681,CL04-09-02-004,TOP HORIZONTAL SUPPORT-1,CL04-10-02-000SA] TOP ASSEMBLY,AISI 1020,BLUE POWDER COAT,36045.78,3,0.38,1.52,Unit,4
682,CL04-09-02-005,TOP HORIZONTAL SUPPORT-2,CL04-10-02-000SA] TOP ASSEMBLY,AISI 1020,BLUE POWDER COAT,47270.06,3,0.51,2.04,Unit,4
683,CL04-10-02-011,GLASS FRAME,CL04-10-02-000SA] TOP ASSEMBLY,AISI 1020,BLUE POWDER COAT,1057223.8,3,12.33,24.66,Unit,2
684,CL04-10-05-002,WIRE DUCT ROUTING,CL04-10-05-000SA] CPLT  WIRE DUCT,AISI 1020,IVORY POWDER COAT,35659.51,3,0.35,0.7,Unit,2
685,CL04-10-03-004,PCB MOUNTING,CL04-10-03-000SA] CL04-TOP JUNCTION BOX,AISI 1020,BLUE POWDER COAT,13392.82,3,0.09,0.36,Unit,4
686,PS07-09-02-009,FIXTURE,PS07-28-04-000SA] 7X4 MULTI-DOSE PACK SEPARATOR BOTTOM ASSEMBLY,AISI 1020,BLUE POWDER COAT,4432.26,3,0.04,0.16,Unit,4
687,PS07-28-04-002,TOP PLATE,PS07-28-04-000SA] 7X4 MULTI-DOSE PACK SEPARATOR BOTTOM ASSEMBLY,AISI 1020,BLUE POWDER COAT,402750.5,3,4.56,18.24,Unit,4
688,PS07-28-04-003,BOTTOM PLATE,PS07-28-04-000SA] 7X4 MULTI-DOSE PACK SEPARATOR BOTTOM ASSEMBLY,AISI 1020,BLUE POWDER COAT,270927.71,3,3.06,12.24,Unit,4
689,PS07-28-04-004,PACK GUIDE SUPPORT CLAMP,PS07-28-04-000SA] 7X4 MULTI-DOSE PACK SEPARATOR BOTTOM ASSEMBLY,AISI 1020,ZINC COATING,48816.06,3,0.53,2.12,Unit,4
690,PS07-28-04-016,PACK GUIDE SUPPORT CLAMP,PS07-28-04-000SA] 7X4 MULTI-DOSE PACK SEPARATOR BOTTOM ASSEMBLY,AISI 1020,ZINC COATING,43693.6,3,0.48,1.92,Unit,4
691,PS07-28-04-006,SENSOR CLAMP,PS07-28-04-000SA] 7X4 MULTI-DOSE PACK SEPARATOR BOTTOM ASSEMBLY,AISI 1020,BLUE POWDER COAT,10441.5,3,0.1,0.4,Unit,4
692,PS07-12-38-006,MOTOR CLAMP,PS07-28-38-000SA] 7X4 PACK SEPARATOR TOP ASSEMBLY,AISI 1020,BLUE POWDER COAT,15080.78,3,0.16,1.28,Unit,8
693,PS07-28-38-001,BASE PLATE-01,PS07-28-38-000SA] 7X4 PACK SEPARATOR TOP ASSEMBLY,AISI 1020,BLUE POWDER COAT,376612.1,3,4.28,17.12,Unit,4
694,PS07-12-18-017,SM CLAMP-02,PS07-28-38-000SA] 7X4 PACK SEPARATOR TOP ASSEMBLY,AISI 1020,BLUE POWDER COAT,13406.71,3,0.14,1.12,Unit,8
695,PS07-12-38-010,SM-CLAMP - 01,PS07-28-38-000SA] 7X4 PACK SEPARATOR TOP ASSEMBLY,AISI 1020,BLUE POWDER COAT,9601.73,3,0.1,0.8,Unit,8
696,PD01-01-00-006,TOP SANDWICH BOTTOM DOOR CLAMP 1,PS07-28-38-000SA] 7X4 PACK SEPARATOR TOP ASSEMBLY,AISI 1020,RED POWDER COAT,20253.86,3,0.22,0.88,Unit,4
697,PD01-01-00-007,TOP SANDWICH BOTTOM DOOR CLAMP 2,PS07-28-38-000SA] 7X4 PACK SEPARATOR TOP ASSEMBLY,AISI 1020,RED POWDER COAT,4615.64,3,0.05,0.2,Unit,4
698,PS07-12-38-020,V- SPACER,PS07-28-38-000SA] 7X4 PACK SEPARATOR TOP ASSEMBLY,AISI 1020,BLUE POWDER COAT,14073.37,3,0.15,6.6,Unit,44
699,PS07-28-38-007,PACK GUIDE SUPPORT CLAMP,PS07-28-38-000SA] 7X4 PACK SEPARATOR TOP ASSEMBLY,AISI 1020,ZINC COATING,41632.93,3,0.46,1.84,Unit,4
700,PS07-28-38-008_R1,PACK GUIDE SUPPORT CLAMP,PS07-28-38-000SA] 7X4 PACK SEPARATOR TOP ASSEMBLY,AISI 1020,ZINC COATING,54567.44,3,0.6,2.4,Unit,4
701,PS07-28-38-014,PACK GUIDE SUPPORT CLAMP,PS07-28-38-000SA] 7X4 PACK SEPARATOR TOP ASSEMBLY,AISI 1020,ZINC COATING,29205.64,3,0.31,1.24,Unit,4
702,PS07-28-38-021_R1,PACK GUIDE SUPPORT CLAMP,PS07-28-38-000SA] 7X4 PACK SEPARATOR TOP ASSEMBLY,AISI 1020,ZINC COATING,41192.83,3,0.44,1.76,Unit,4
703,PS07-23-01-002,VM-CV TABLE,PS07-29-03-000SA] PS TOP ASSEMBLY,AISI 1020,BLUE POWDER COAT,23507.36,3,0.25,4,Unit,16
704,PS07-28-03-010,TOP HORIZONTAL SUPPORT,PS07-29-03-000SA] PS TOP ASSEMBLY,AISI 1020,BLUE POWDER COAT,52856.13,3,0.57,4.56,Unit,8
705,PS07-28-03-011,TOP HORIZONTAL SUPPORT,PS07-29-03-000SA] PS TOP ASSEMBLY,AISI 1020,BLUE POWDER COAT,52405.44,3,0.57,4.56,Unit,8
706,PS07-29-01-009,TOP PLATE,PS07-29-03-000SA] PS TOP ASSEMBLY,AISI 1020,BLUE POWDER COAT,652647.21,3,7.5,30,Unit,4
707,PS07-23-52-001,CONNECTOR PLATE,PS07-23-52-000SA] MOLDED CONNECTOR ASSEMBLY - 2,AISI 1020,BLUE POWDER COAT,157922.65,3,1.81,7.24,Unit,4
708,PS07-12-01-016,JB HOLDING CLAMP,PS07-28-09-000SA] MOTOR CONTROLLER BOX,AISI 1020,BLUE POWDER COAT,128944.64,3,1.48,5.92,Unit,4
709,PS07-10-01-008,HORIZONTAL SUPPORT FOR TRACK,PS07-28-01-000SA] PS STRUCTURE,AISI 1020,BLUE POWDER COAT,112235.91,3,1.25,15,Unit,12
710,PS07-11-02-004,CENTER SUPPORT PLATE,PS07-28-01-000SA] PS STRUCTURE,AISI 1020,BLUE POWDER COAT,33326.18,3,0.35,2.8,Unit,8
711,PS07-11-02-005,WIRING CONNECTOR PLATE 2,PS07-28-01-000SA] PS STRUCTURE,AISI 1020,BLUE POWDER COAT,5532.9,3,0.06,0.24,Unit,4
712,PS07-12-01-005,TOP CLMAP-2,PS07-28-01-000SA] PS STRUCTURE,AISI 1020,BLUE POWDER COAT,88102.52,3,1,4,Unit,4
713,PS07-23-01-006,TOP CLMAP-1,PS07-28-01-000SA] PS STRUCTURE,AISI 1020,BLUE POWDER COAT,67705.43,3,0.75,6,Unit,8
714,PS07-23-01-072,TOP HORIZONTAL SUPPORT,PS07-28-01-000SA] PS STRUCTURE,AISI 1020,BLUE POWDER COAT,61606.96,3,0.67,5.36,Unit,8
715,PS07-23-01-073,TOP HORIZONTAL SUPPORT,PS07-28-01-000SA] PS STRUCTURE,AISI 1020,BLUE POWDER COAT,60263.23,3,0.65,5.2,Unit,8
716,PS07-23-01-074,HORIZONTAL SUPPORT,PS07-28-01-000SA] PS STRUCTURE,AISI 1020,BlUE POWDER COATING,74370.23,3,0.82,19.68,Unit,24
717,PS07-23-01-075,HORIZONTAL SUPPORT,PS07-28-01-000SA] PS STRUCTURE,AISI 1020,BlUE POWDER COATING,74384.38,3,0.81,12.96,Unit,16
718,PS07-23-01-076,HORIZONTAL SUPPORT,PS07-28-01-000SA] PS STRUCTURE,AISI 1020,BlUE POWDER COATING,73561.68,3,0.8,12.8,Unit,16
719,PS07-26-10-013,SENSOR CLAMP 1,PS07-28-01-000SA] PS STRUCTURE,AISI 1020,BLUE POWDER COAT,12283.94,3,0.13,0.52,Unit,4
720,PS07-26-00-001,SENSOR CLAMP,PS07-28-01-000SA] PS STRUCTURE,AISI 1020,BLUE POWDER COAT,26557.61,3,0.27,1.08,Unit,4
721,PS07-28-01-002,Horizontal support,PS07-28-01-000SA] PS STRUCTURE,AISI 1020,BLUE POWDER COAT,73568.91,3,0.79,9.48,Unit,12
722,PS07-28-01-003,VERTICAL MEMBER PS,PS07-28-01-000SA] PS STRUCTURE,AISI 1020,BLUE POWDER COAT,236940.01,3,2.57,41.12,Unit,16
723,PS07-28-01-004,Horizontal support,PS07-28-01-000SA] PS STRUCTURE,AISI 1020,BLUE POWDER COAT,73568.91,3,0.79,6.32,Unit,8
724,CP04-00-05-018_R1,EM LOCK CLAMP,"PS07-28-01-000SA] PS STRUCTURE, SR05-06-31-000SA] ASRS STATION - 2 (LEFT), CP03-30-00-000MA_R1] CAR PARKING, AV01-08-00-000MA_R1] AUTOMATIC VISION",AISI 1020,BLUE POWDER COAT,21561.74,3,0.23,3.22,Unit,14
725,PS07-10-01-040,HORIZONTAL SUPPORT FOR TRACK,PS07-28-01-000SA] PS STRUCTURE,AISI 1020,BLUE POWDER COAT,112287.24,3,1.24,4.96,Unit,4
726,PS07-13-01-051,WIRE ROUTING.,PS07-28-01-000SA] PS STRUCTURE,AISI 1020,BLUE POWDER COAT,151239.07,3,1.74,6.96,Unit,4
727,PS07-23-01-003,PACK DOOR FIX CLAMP,PS07-28-01-000SA] PS STRUCTURE,AISI 1020,BLUE POWDER COAT,135712.33,3,1.53,6.12,Unit,4
728,PS07-28-01-014,BASE PLATE,PS07-28-01-000SA] PS STRUCTURE,AISI 1020,BLUE POWDER COAT,590652.35,3,6.64,53.12,Unit,8
729,PS07-26-01-025,MAGNET CLAMP,PS07-28-01-000SA] PS STRUCTURE,AISI 1020,BLUE POWDER COAT,8122.44,3,0.08,0.32,Unit,4
730,PS07-28-01-009,PS GUIDE GAUGE,PS07-28-01-000SA] PS STRUCTURE,AISI 1020,ZINC COATING,99641.4,3,1.14,4.56,Unit,4
731,PS07-28-01-031,WIRE COVER,PS07-28-01-000SA] PS STRUCTURE,AISI 1020,BLUE POWDER COAT,78198.42,3,0.86,3.44,Unit,4
732,PS07-28-01-032,WIRE COVER,PS07-28-01-000SA] PS STRUCTURE,AISI 1020,BLUE POWDER COAT,21625.15,3,0.24,0.96,Unit,4
733,PS07-28-01-033,WIRE COVER,PS07-28-01-000SA] PS STRUCTURE,AISI 1020,BLUE POWDER COAT,88595.25,3,1,4,Unit,4
734,PS07-28-01-036,WIRE COVER,PS07-28-01-000SA] PS STRUCTURE,AISI 1020,BLUE POWDER COAT,39999.57,3,0.45,1.8,Unit,4
735,PS07-28-01-037,WIRE COVER,PS07-28-01-000SA] PS STRUCTURE,AISI 1020,BLUE POWDER COAT,51589.18,3,0.58,2.32,Unit,4
736,PS07-23-13-006,NUT CLAMP,PS07-28-13-000SA] CAMERA ASSEMBLY,AISI 1020,BLUE POWDER COAT,1210.74,3,0.01,0.08,Unit,8
737,PS07-28-22-002,WIRE DUCT ROUTING,PS07-28-22-000SA] PS WIRE DUCT,AISI 1020,IVORY POWDER COAT,11299.71,3,0.11,0.44,Unit,4
738,PS07-23-14-001,LED MOUNTING PLATE,PS07-23-14-000SA] LED ASSEMBLY,AISI 1020,BLUE POWDER COAT,20164,3,0.2,0.8,Unit,4
739,PS07-23-01-001,TOP PLATE,"PS07-29-00-000MA] PACK SAPERATOR, PS07-28-00-000MA] PACK SAPERATOR",AISI 1020,BLUE POWDER COAT,411512.3,3,4.66,18.64,Unit,4
740,CP03-31-08-002,GLOBAL EMERGENCY CLAMP,CP03-31-08-000SA] EMERGENCY SWITCH BOX,AISI 1020,IVORY POWDEER COAT,18984.13,3,0.2,0.4,Unit,2
741,CP03-22-05-002_R1,H-VM-CV TABLE,"CP03-31-05-000SA_R1] V4 TOP ASSEMBLY, CP03-30-05-000SA_R1] V4 TOP ASSEMBLY, HS06-04-09-000SA_R1] V4 TOP ASSEMBLY, CP03-28-05-000SA_R1] V4 TOP ASSEMBLY, HS06-04-09-000SA_R2] V4 TOP ASSEMBLY",AISI 1020,BLUE POWDER COAT,23556,3,0.25,12.5,Unit,50
742,CP03-22-05-005_R3,I - TOP HORIZONTAL SUPPORT-1,"CP03-31-05-000SA_R1] V4 TOP ASSEMBLY, CP03-30-05-000SA_R1] V4 TOP ASSEMBLY, HS06-04-09-000SA_R1] V4 TOP ASSEMBLY, CP03-28-05-000SA_R1] V4 TOP ASSEMBLY, HS06-04-09-000SA_R2] V4 TOP ASSEMBLY",AISI 1020,BLUE POWDER COAT,45237.37,3,0.49,4.9,Unit,10
743,CP03-28-05-006,TOP HORIZONTAL SUPPORT-3,"CP03-31-05-000SA_R1] V4 TOP ASSEMBLY, CP03-30-05-000SA_R1] V4 TOP ASSEMBLY, HS06-04-09-000SA_R1] V4 TOP ASSEMBLY, CP03-28-05-000SA_R1] V4 TOP ASSEMBLY, HS06-04-09-000SA_R2] V4 TOP ASSEMBLY",AISI 1020,BLUE POWDER COAT,48330.33,3,0.52,5.2,Unit,10
744,CP03-28-05-030,TOP HORIZONTAL SUPPORT-1,"CP03-31-05-000SA_R1] V4 TOP ASSEMBLY, CP03-30-05-000SA_R1] V4 TOP ASSEMBLY, HS06-04-09-000SA_R1] V4 TOP ASSEMBLY, CP03-28-05-000SA_R1] V4 TOP ASSEMBLY, HS06-04-09-000SA_R2] V4 TOP ASSEMBLY",AISI 1020,BLUE POWDER COAT,44596.32,3,0.48,4.8,Unit,10
745,CP03-30-05-004,K 1-TOP HORIZONTAL SUPPORT,"CP03-31-05-000SA_R1] V4 TOP ASSEMBLY, CP03-30-05-000SA_R1] V4 TOP ASSEMBLY, HS06-04-09-000SA_R1] V4 TOP ASSEMBLY, HS06-04-09-000SA_R2] V4 TOP ASSEMBLY",AISI 1020,BLUE POWDER COAT,31897.05,3,0.33,5.28,Unit,16
746,UL08-05-08-003,BOTTOM FRAME-CV TABLE WR,"CP03-31-05-000SA_R1] V4 TOP ASSEMBLY, CP03-30-05-000SA_R1] V4 TOP ASSEMBLY, HS06-04-09-000SA_R1] V4 TOP ASSEMBLY, HS06-04-09-000SA_R2] V4 TOP ASSEMBLY",AISI 1020,BLUE POWDER COAT,674794.06,3,7.81,62.48,Unit,8
747,UL08-07-13-011,SENSOR ADJUSTMENT CLAMP,UL08-07-13-000SA] STOPPER ASSEMBLY,AISI 1020,BLUE POWDER COAT,4999.66,3,0.05,0.1,Unit,2
748,UL08-00-13-014,REJECTION NUT SPACER,UL08-07-13-000SA] STOPPER ASSEMBLY,AISI 1020,BLUE POWDER COAT,4150.43,3,0.04,0.08,Unit,2
749,UL08-07-01-021,STRENGTH MEMBER,UL08-08-02-000SA] UL MAIN STRUCTURE,AISI 1020,BLUE POWDER COAT,20180.04,3,0.22,1.76,Unit,8
750,UL08-07-02-001,F1-VERTICAL SUPPORT,UL08-08-02-000SA] UL MAIN STRUCTURE,AISI 1020,BLUE POWDER COAT,166776.11,3,1.81,14.48,Unit,8
751,UL08-07-02-003,F3-HORIZONTAL SUPPORT,UL08-08-02-000SA] UL MAIN STRUCTURE,AISI 1020,BlUE POWDER COATING,66126.76,3,0.7,1.4,Unit,2
752,UL08-07-02-004,F4-HORIZONTAL SUPPORT,UL08-08-02-000SA] UL MAIN STRUCTURE,AISI 1020,BlUE POWDER COATING,70598.9,3,0.77,10.78,Unit,14
753,UL08-07-02-012,G3-HORIZONTAL SUPPORT,UL08-08-02-000SA] UL MAIN STRUCTURE,AISI 1020,BlUE POWDER COATING,70593.94,3,0.76,4.56,Unit,6
754,UL08-00-01-009,SENSOR MOUNTING PLATE CONVEYOR INWARD STOP,UL08-08-02-000SA] UL MAIN STRUCTURE,AISI 1020,BLUE POWDER COAT,5722.97,3,0.06,0.12,Unit,2
755,UL08-00-01-010,SENSOR MOUNTING PLATE CONVEYOR INWARD STOP,UL08-08-02-000SA] UL MAIN STRUCTURE,AISI 1020,BLUE POWDER COAT,4128.19,3,0.04,0.08,Unit,2
756,UL08-07-02-009,F9-HORIZONTAL SUPPORT FOR ECENTRIC BASE,UL08-08-02-000SA] UL MAIN STRUCTURE,AISI 1020,BLUE POWDER COAT,87486.57,3,0.95,1.9,Unit,2
757,UL07-08-04-008,SENSOR MOUNTING PLATE CONVEYOR OUTWARD STOP,UL08-08-02-000SA] UL MAIN STRUCTURE,AISI 1020,BLUE POWDER CAOT,2885.8,3,0.03,0.12,Unit,4
758,UL08-01-01-008,CONVEYOR ASSEMBLY STOPPER,UL08-08-02-000SA] UL MAIN STRUCTURE,AISI 1020,BLUE POWDER COAT,2577.56,3,0.02,0.32,Unit,16
759,UL08-07-02-002,F2 - HORIZONTAL SUPPORT FOR TRACK,UL08-08-02-000SA] UL MAIN STRUCTURE,AISI 1020,BLUE POWDER COAT,108230.51,3,1.21,4.84,Unit,4
760,UL08-07-02-010,G1-HORIZONTAL SUPPORT FOR CYLINDER,UL08-08-02-000SA] UL MAIN STRUCTURE,AISI 1020,BLUE POWDER COAT,105096.63,3,1.17,4.68,Unit,4
761,UL08-07-02-011,G2-HORIZONTAL SUPPORT FOR CYLINDER,UL08-08-02-000SA] UL MAIN STRUCTURE,AISI 1020,BLUE POWDER COAT,93575.4,3,1.04,2.08,Unit,2
762,UL08-07-02-005,F5-HORIZONTAL SUPPORT,UL08-08-02-000SA] UL MAIN STRUCTURE,AISI 1020,BlUE POWDER COATING,68887.55,3,0.75,3,Unit,4
763,UL08-07-02-006,F6-HORIZONTAL SUPPORT,UL08-08-02-000SA] UL MAIN STRUCTURE,AISI 1020,BlUE POWDER COATING,98831.81,3,1.09,2.18,Unit,2
764,UL08-07-02-007,F7-HORIZONTAL SUPPORT,UL08-08-02-000SA] UL MAIN STRUCTURE,AISI 1020,BLUE POWDER COATING,110135.34,3,1.23,2.46,Unit,2
765,UL08-01-03-001_R1,Festo guide clamp,UL08-07-03-000SA] VACCUM PLATE ASSY,AISI 1020,ZINC COATING,4952.23,3,0.04,0.08,Unit,2
766,UL08-01-03-003_R1,Festo Guide Clamp 1,UL08-07-03-000SA] VACCUM PLATE ASSY,AISI 1020,ZINC COATING,4039.38,3,0.04,0.08,Unit,2
767,UL08-00-04-008,Spacer,"UL08-07-05-000SA] BELT CONVEYOR - 2, UL08-07-07-000SA] BELT CONVEYOR - 1",AISI 1020,BLUE POWDER COAT,3168.04,3,0.03,0.12,Unit,4
768,PD01-01-00-014,AXIS HOLDING CLAMP 2,UL08-08-00-000MA] MAIN ASSEMBLY OF UL,AISI 1020,RED POWDER COAT,17615.7,3,0.19,0.38,Unit,2
769,PD01-01-00-024,CONVEYOR GUARD,UL08-08-00-000MA] MAIN ASSEMBLY OF UL,AISI 1020,RED POWDER COAT,321415.99,3,3.71,7.42,Unit,2
770,PD01-01-00-028,DOOR RESTING CLAMP,"UL08-08-00-000MA] MAIN ASSEMBLY OF UL, CP03-30-00-000MA_R1] CAR PARKING, AV01-08-00-000MA_R1] AUTOMATIC VISION",AISI 1020,RED POWDER COAT,16304.18,3,0.16,0.96,Unit,6
771,ST03-07-00-014_R1,PSR ELCTRO-MAGNET PLATE-29 dia,ST03-10-01-000SA] PSR STRUCTURE ASSEMBLY,AISI 1020,ZINC COATING,1608.35,3,0.01,0.32,Unit,32
772,ST03-10-01-012,SPACER PLATE FOR DOCK,ST03-10-01-000SA] PSR STRUCTURE ASSEMBLY,AISI 1020,ZINC COATING,12437.18,3,0.13,2.08,Unit,16
773,ST03-10-01-014,BOTTOM COVER,ST03-10-01-000SA] PSR STRUCTURE ASSEMBLY,AISI 1020,BLACK POWDER COATING,115497.78,3,1.28,20.48,Unit,16
774,DD01-03-17-008,HOPPER MOUNTING CLAMP,DD01-04-17-000SA] BIG HOPPER,AISI 1020,BLUE POWDER COAT,73195.13,3,0.82,3.28,Unit,4
775,DD01-03-17-016,HOPPER MOUNTING CLAMP,DD01-04-17-000SA] BIG HOPPER,AISI 1020,POWDER COATING,20753.85,3,0.22,0.88,Unit,4
776,DD01-03-17-017,HOPPER MOUNTING CLAMP,DD01-04-17-000SA] BIG HOPPER,AISI 1020,POWDER COATING,20753.85,3,0.22,0.88,Unit,4
777,DD01-04-19-011_R1,SENSING PLATE MTG,DD01-04-19-000SA_R1] SMALL HOPPER -TOP,AISI 1020,BLUE POWDER COAT,5701.55,3,0.05,0.1,Unit,2
778,DD01-04-20-008_R3,MOTOR MTG CLAMP,DD01-04-20-000SA_R3] SMALL HOPPER - BOTTOM-1,AISI 1020,BLUE POWDER COAT,19418.41,3,0.21,0.84,Unit,4
779,DD01-04-18-007_R1,CONNECTOR MTG CLAMP-1,DD01-04-18-000SA_R4] SMALL HOPPER,AISI 1020,BLUE POWDER COAT,11925.19,3,0.11,0.22,Unit,2
780,DD01-04-18-008_R1,SENSOR MOUNTING CLAMP-2,DD01-04-18-000SA_R4] SMALL HOPPER,AISI 1020,BLUE POWDER COAT,11925.19,3,0.11,0.22,Unit,2
781,DD01-04-46-015_R1,MID PF SIDE HOLDING CLAMP,DD01-04-46-000SA_R5] 50X50 MID PF TRAY,AISI 1020,Zinc Coating,65222.91,3,0.73,2.92,Unit,4
782,DD01-04-46-019,PANEL BOX MOUNT CLAMP-2,DD01-04-46-000SA_R5] 50X50 MID PF TRAY,AISI 1020,ZINC COATING,9689.39,3,0.1,0.4,Unit,4
783,DD01-04-46-021,MIDDLE PF TRAY MTG CLAMP-7,DD01-04-46-000SA_R5] 50X50 MID PF TRAY,AISI 1020,ZINC COATING,9950.26,3,0.1,0.2,Unit,2
784,DD01-04-46-043_R1,BOTTOM BLOCK JUNCTION BOX CONNECTION,DD01-04-46-000SA_R5] 50X50 MID PF TRAY,AISI 1020,ZINC COATING,13573.89,3,0.14,0.28,Unit,2
785,DD01-04-46-047_R1,TIE HOLDER CLAMP - 1,DD01-04-46-000SA_R5] 50X50 MID PF TRAY,AISI 1020,ZINC COATING,16230.69,3,0.17,0.34,Unit,2
786,DD01-04-46-070_R2,MID PF TRAY MTG CLAMP-3,DD01-04-46-000SA_R5] 50X50 MID PF TRAY,AISI 1020,ZINC COATING,21846.74,3,0.23,0.46,Unit,2
787,DD01-04-46-082_R2,MID PF TRAY MTG CLAMP-2,DD01-04-46-000SA_R5] 50X50 MID PF TRAY,AISI 1020,ZINC COATING,25822.93,3,0.27,0.54,Unit,2
788,DD01-04-46-084,MID PF SIDE HOLDING CLAMP 2,DD01-04-46-000SA_R5] 50X50 MID PF TRAY,AISI 1020,ZINC COATING,77434.93,3,0.87,1.74,Unit,2
789,DD01-04-46-085,MIDDLE PF TRAY MTG CLAMP-7,DD01-04-46-000SA_R5] 50X50 MID PF TRAY,AISI 1020,ZINC COATING,11006.26,3,0.11,0.22,Unit,2
790,DD01-04-46-087_R2,REJECTION MOTOR MTG CLAMP,DD01-04-46-000SA_R5] 50X50 MID PF TRAY,AISI 1020,ZINC COAT,7027.2,3,0.07,0.14,Unit,2
791,DD01-04-58-003_R1,OZONE RAIL MOUNTING CLAMP 1,DD01-04-46-000SA_R5] 50X50 MID PF TRAY,AISI 1020,Zinc Coating,91964.35,3,1.01,4.04,Unit,4
792,DD01-04-40-031,ENCODER MOTOR MTG 1,DD01-04-40-000SA_R6] GANTRY PF TRAY,AISI 1020,BLUE POWDER COAT,16540.22,3,0.17,0.34,Unit,2
793,DD01-04-40-032,ENCODER MOTOR MTG 2,DD01-04-40-000SA_R6] GANTRY PF TRAY,AISI 1020,BLUE POWDER COAT,16540.22,3,0.17,0.34,Unit,2
794,DD01-04-51-012_R1,CABLE TIE HOLDER MTG,DD01-04-51-000SA_R6] TOP PF TRAY WITH FESTO AXIS,AISI 1020,BLUE POWDER COAITNG,2903.68,3,0.03,0.12,Unit,4
795,DD01-04-48-003_R1,MOTOR MOUNTING CLAMP-1,DD01-04-48-000SA_R5] BOTTOM PF TRAY,AISI 1020,BLUE POWDER COAT,8058.5,3,0.08,0.32,Unit,4
796,DD01-04-48-012_R2,SENSOR MOUNTING CLAMP,DD01-04-48-000SA_R5] BOTTOM PF TRAY,AISI 1020,BLUE POWDER COAT,4465.51,3,0.04,0.32,Unit,8
797,DD01-03-55-016,CAR DOCK SANDWICH PLATE,DD01-04-55-000SA_R3] MAIN TRACK ASSEMBLY,AISI 1020,Powder Coating,44947.8,3,0.48,0.96,Unit,2
798,DD01-04-64-009,CPU TROLLEY LOCKING CLAMP 1,DD01-04-64-000SA] CPU,AISI 1020,BLUE POWDER COATING,8509.26,3,0.08,0.16,Unit,2
799,DD01-04-64-019,CPU TROLLEY LOCKING CLAMP 2,DD01-04-64-000SA] CPU,AISI 1020,BLUE POWDER COATING,8509.26,3,0.08,0.16,Unit,2
800,DD01-00-50-019,PROFILE PIPE 40X40 CLAMP-2,DD01-04-81-000SA_R4] ROBOT PROFILE STRUCTURE ASSEMBLY,AISI 1020,BLUE POWDER COAT,5733.63,3,0.06,0.24,Unit,4
801,DD01-00-50-065,ALU SEC BRACKET - 1,DD01-04-81-000SA_R4] ROBOT PROFILE STRUCTURE ASSEMBLY,AISI 1020,BLUE POWDER COAT,8792.75,3,0.09,0.72,Unit,8
802,DD01-01-50-050,TRACK MTG CLAMP,DD01-04-50-000SA_R4] Robot Trolley,AISI 1020,BLUE POWDER COAT,94271.08,3,1.05,2.1,Unit,2
803,DD01-04-50-061_R1,VISION SYSTEM PANEL BOX MOUNT,DD01-04-50-000SA_R4] Robot Trolley,AISI 1020,BLUE POWDER COAT,5498.91,3,0.05,0.2,Unit,4
804,DD01-04-50-085_R2,EM LOCK KEEPER MOUNTING CLAMP,DD01-04-50-000SA_R4] Robot Trolley,AISI 1020,BLUE POWDER COAT,24584.38,3,0.27,0.54,Unit,2
805,DD01-04-50-094_R1,LEFT DOOR EM-LOCK MTG,DD01-04-50-000SA_R4] Robot Trolley,AISI 1020,BLUE POWDER COAT,18071.9,3,0.19,0.38,Unit,2
806,DD01-04-50-095_R1,RIGHT DOOR EM-LOCK MTG,DD01-04-50-000SA_R4] Robot Trolley,AISI 1020,BLUE POWDER COAT,18071.9,3,0.19,0.38,Unit,2
807,DD01-04-50-146_R3,EM LOCK MTG MID PF TRAY,DD01-04-50-000SA_R4] Robot Trolley,AISI 1020,BLUE POWDER COAT,24479.37,3,0.26,0.52,Unit,2
808,DD01-04-50-153_R1,DIMMER JCBX MTG CLAMP,DD01-04-50-000SA_R4] Robot Trolley,AISI 1020,BLUE POWDER COAT,12739.78,3,0.13,0.52,Unit,4
809,DD01-04-50-176_R1,DOOR EM-LOCK SANDWICH PLATE,DD01-04-50-000SA_R4] Robot Trolley,AISI 1020,BLUE POWDER COAT,9115.73,3,0.09,0.36,Unit,4
810,DD01-04-50-192,FESTO MAIN JCBX LOCKING CLAMP,DD01-04-50-000SA_R4] Robot Trolley,AISI 1020,BLUE POWDER COATING,5662.51,3,0.06,0.12,Unit,2
811,DD01-04-50-193,JCBX CNC MTG CLAMP,DD01-04-50-000SA_R4] Robot Trolley,AISI 1020,BLUE POWDER COATING,18523.71,3,0.2,0.4,Unit,2
812,DD01-04-50-200,CAMERA CABLE PLATE,DD01-04-50-000SA_R4] Robot Trolley,AISI 1020,BLUE POWDER COAT,84222.12,3,0.96,1.92,Unit,2
813,DD01-04-50-204,ETHERNET SWITCH MOUNTING CLAMP (SOPHOS 8-PIN),DD01-04-50-000SA_R4] Robot Trolley,AISI 1020,BLUE POWDER COAT,9040.9,3,0.09,0.18,Unit,2
814,CS04-27-006SM,16 PIN CONNECTOR CLAMP,CS04-27-000SA_R1] CSR V4 JUNCTION BOX,AISI 1020,POWDER COATING,18800.41,3,0.2,0.8,Unit,4
